dx,gb,dz,gb_energy
2.4,1,0.8,1.097222882
2.4,1,0.9,1.124843431
2.4,1,1,1.142735952
2.4,1,1.1,1.113124881
2.4,1,1.2,1.086801214
2.4,1,1.3,1.064071685
2.4,1,1.4,1.045142683
2.4,1,1.5,1.030193871
2.4,1,1.6,1.019336688
2.4,1,1.7,1.012664943
2.4,1,1.8,1.010224692
2.4,1,1.9,1.012039245
2.4,1,2,1.018095241
2.4,1,2.1,1.02833753
2.4,1,2.2,1.042695041
2.4,1,2.3,1.061046388
2.4,1,2.4,1.083232375
2.4,1,2.5,1.109038086
2.4,1,2.6,1.138193742
2.4,1,2.7,1.129161345
2.4,1,2.8,1.101096184
2.4,1,2.9,1.076029598
2.4,1,3,1.054067338
2.4,1,3.1,1.035260292
2.4,1,3.2,1.019689762
2.4,1,3.3,1.007401518
2.4,1,3.4,0.99845213
2.4,1,3.5,0.992864342
2.4,1,3.6,0.990666297
2.5,1,0,0.990542919
2.5,1,0.1,0.992244898
2.5,1,0.2,0.997342873
2.5,1,0.3,1.005809839
2.5,1,0.4,1.017619358
2.5,1,0.5,1.032718838
2.5,1,0.6,1.051048295
2.5,1,0.7,1.072532966
2.5,1,0.8,1.097104338
2.5,1,0.9,1.124650121
2.5,1,1,1.155598155
2.5,1,1.1,1.124966808
2.5,1,1.2,1.097760454
2.5,1,1.3,1.074293221
2.5,1,1.4,1.054757284
2.5,1,1.5,1.039338274
2.5,1,1.6,1.028147631
2.5,1,1.7,1.021266942
2.5,1,1.8,1.0187542
2.5,1,1.9,1.02062504
2.5,1,2,1.026866954
2.5,1,2.1,1.037428488
2.5,1,2.2,1.052234592
2.5,1,2.3,1.071164731
2.5,1,2.4,1.094078472
2.5,1,2.5,1.120741569
2.5,1,2.6,1.150900729
2.5,1,2.7,1.128943871
2.5,1,2.8,1.100975365
2.5,1,2.9,1.075959096
2.5,1,3,1.054013894
2.5,1,3.1,1.035213955
2.5,1,3.2,1.019637455
2.5,1,3.3,1.007339829
2.5,1,3.4,0.998375375
2.5,1,3.5,0.992782185
2.5,1,3.6,0.990580729
2.6,1,0,0.990395663
2.6,1,0.1,0.992125216
2.6,1,0.2,0.997304211
2.6,1,0.3,1.005901093
2.6,1,0.4,1.017879758
2.6,1,0.5,1.033164871
2.6,1,0.6,1.051693609
2.6,1,0.7,1.073359365
2.6,1,0.8,1.098208477
2.6,1,0.9,1.125652773
2.6,1,1,1.155938437
2.6,1,1.1,1.137997873
2.6,1,1.2,1.109760155
2.6,1,1.3,1.058858293
2.6,1,1.4,1.039683389
2.6,1,1.5,1.02448697
2.6,1,1.6,1.013431928
2.6,1,1.7,1.006628279
2.6,1,1.8,1.004134299
2.6,1,1.9,1.005986661
2.6,1,2,1.012162338
2.6,1,2.1,1.022597083
2.6,1,2.2,1.062276748
2.6,1,2.3,1.055797745
2.6,1,2.4,1.105929495
2.6,1,2.5,1.133613722
2.6,1,2.6,1.164926487
2.6,1,2.7,1.12994368
2.6,1,2.8,1.101949021
2.6,1,2.9,1.076815061
2.6,1,3,1.054689625
2.6,1,3.1,1.035688985
2.6,1,3.2,1.019922587
2.6,1,3.3,1.007453541
2.6,1,3.4,0.998355191
2.6,1,3.5,0.992673022
2.6,1,3.6,0.990434609
2.7,1,0,0.990657484
2.7,1,0.1,0.992429679
2.7,1,0.2,0.997731483
2.7,1,0.3,1.006529918
2.7,1,0.4,1.018770972
2.7,1,0.5,1.034371636
2.7,1,0.6,1.053242645
2.7,1,0.7,1.075248399
2.7,1,0.8,1.100248179
2.7,1,0.9,1.128025366
2.7,1,1,1.158254743
2.7,1,1.1,1.099534923
2.7,1,1.2,1.073944695
2.7,1,1.3,1.051704127
2.7,1,1.4,1.033083852
2.7,1,1.5,1.018312146
2.7,1,1.6,1.007558155
2.7,1,1.7,1.000927916
2.7,1,1.8,0.998502732
2.7,1,1.9,1.000305629
2.7,1,2,1.006321542
2.7,1,2.1,1.016473429
2.7,1,2.2,1.030668902
2.7,1,2.3,1.048732843
2.7,1,2.4,1.070461993
2.7,1,2.5,1.095568663
2.7,1,2.6,1.162862337
2.7,1,2.7,1.132330203
2.7,1,2.8,1.104170377
2.7,1,2.9,1.078743041
2.7,1,3,1.056286989
2.7,1,3.1,1.036944645
2.7,1,3.2,1.020857012
2.7,1,3.3,1.008115342
2.7,1,3.4,0.998810322
2.7,1,3.5,0.992989425
2.7,1,3.6,0.990697283
2.8,1,0,0.991811941
2.8,1,0.1,0.993631611
2.8,1,0.2,0.999076975
2.8,1,0.3,1.008105108
2.8,1,0.4,1.020659722
2.8,1,0.5,1.036645299
2.8,1,0.6,1.055954951
2.8,1,0.7,1.078412709
2.8,1,0.8,1.103842603
2.8,1,0.9,1.131951827
2.8,1,1,1.162262508
2.8,1,1.1,1.092479971
2.8,1,1.2,1.06767947
2.8,1,1.3,1.046118044
2.8,1,1.4,1.028056378
2.8,1,1.5,1.013724451
2.8,1,1.6,1.003275492
2.8,1,1.7,0.996839415
2.8,1,1.8,0.994481037
2.8,1,1.9,0.996235891
2.8,1,2,1.002076687
2.8,1,2.1,1.011940032
2.8,1,2.2,1.025718751
2.8,1,2.3,1.043240004
2.8,1,2.4,1.06430053
2.8,1,2.5,1.088641067
2.8,1,2.6,1.166830872
2.8,1,2.7,1.136286229
2.8,1,2.8,1.107815687
2.8,1,2.9,1.081971598
2.8,1,3,1.059061836
2.8,1,3.1,1.039281703
2.8,1,3.2,1.022800059
2.8,1,3.3,1.0097309
2.8,1,3.4,1.000178841
2.8,1,3.5,0.994205286
2.8,1,3.6,0.991854014
2.9,1,0,0.994225754
2.9,1,0.1,0.996098016
2.9,1,0.2,1.00168552
2.9,1,0.3,1.010960406
2.9,1,0.4,1.023850185
2.9,1,0.5,1.040257348
2.9,1,0.6,1.060053402
2.9,1,0.7,1.083055838
2.9,1,0.8,1.109024441
2.9,1,0.9,1.137608127
2.9,1,1,1.168162719
2.9,1,1.1,1.086980309
2.9,1,1.2,1.06290472
2.9,1,1.3,1.04200936
2.9,1,1.4,1.024508007
2.9,1,1.5,1.010618987
2.9,1,1.6,1.000492969
2.9,1,1.7,0.99425873
2.9,1,1.8,0.991966589
2.9,1,1.9,0.993666293
2.9,1,2,0.999331405
2.9,1,2.1,1.008893982
2.9,1,2.2,1.02224543
2.9,1,2.3,1.039217456
2.9,1,2.4,1.059637786
2.9,1,2.5,1.083248863
2.9,1,2.6,1.172725681
2.9,1,2.7,1.14201303
2.9,1,2.8,1.11307826
2.9,1,2.9,1.086692335
2.9,1,3,1.063241022
2.9,1,3.1,1.042966812
2.9,1,3.2,1.026049652
2.9,1,3.3,1.01262884
2.9,1,3.4,1.00282093
2.9,1,3.5,0.996686473
2.9,1,3.6,0.994267543
3,1,0,0.998126062
3,1,0.1,1.000045514
3,1,0.2,1.005784254
3,1,0.3,1.015306748
3,1,0.4,1.028543063
3,1,0.5,1.045392564
3,1,0.6,1.065713681
3,1,0.7,1.089312534
3,1,0.8,1.115922755
3,1,0.9,1.145137541
3,1,1,1.176144137
3,1,1.1,1.082866508
3,1,1.2,1.059470061
3,1,1.3,1.039183342
3,1,1.4,1.022227805
3,1,1.5,1.008787093
3,1,1.6,0.998979752
3,1,1.7,0.992939107
3,1,1.8,0.990726564
3,1,1.9,0.992374245
3,1,2,0.997853438
3,1,2.1,1.007113827
3,1,2.2,1.020032887
3,1,2.3,1.036491789
3,1,2.4,1.056285568
3,1,2.5,1.079238823
3,1,2.6,1.180734674
3,1,2.7,1.149606975
3,1,2.8,1.12007266
3,1,2.9,1.09305194
3,1,3,1.068988859
3,1,3.1,1.048165422
3,1,3.2,1.030797964
3,1,3.3,1.017021235
3,1,3.4,1.006953778
3,1,3.5,1.000650175
3,1,3.6,0.998168135
3.1,1,0,1.003613784
3.1,1,0.1,1.005580426
3.1,1,0.2,1.011470403
3.1,1,0.3,1.021241641
3.1,1,0.4,1.034833305
3.1,1,0.5,1.05213282
3.1,1,0.6,1.073015387
3.1,1,0.7,1.097262681
3.1,1,0.8,1.124601509
3.1,1,0.9,1.154577309
3.1,1,1,1.186311375
3.1,1,1.1,1.069079544
3.1,1,1.2,1.057104291
3.1,1,1.3,1.037375612
3.1,1,1.4,1.020905339
3.1,1,1.5,1.007879675
3.1,1,1.6,0.998389304
3.1,1,1.7,0.992545097
3.1,1,1.8,0.990405897
3.1,1,1.9,0.991997007
3.1,1,2,0.997300516
3.1,1,2.1,1.006260137
3.1,1,2.2,1.018776089
3.1,1,2.3,1.034742051
3.1,1,2.4,1.05401162
3.1,1,2.5,1.076416217
3.1,1,2.6,1.190977531
3.1,1,2.7,1.159167847
3.1,1,2.8,1.128860293
3.1,1,2.9,1.101096468
3.1,1,3,1.076376134
3.1,1,3.1,1.054984138
3.1,1,3.2,1.037150463
3.1,1,3.3,1.02300275
3.1,1,3.4,1.012667218
3.1,1,3.5,1.006205271
3.1,1,3.6,1.003655289
3.2,1,0,1.010628937
3.2,1,0.1,1.012647318
3.2,1,0.2,1.018688531
3.2,1,0.3,1.028714199
3.2,1,0.4,1.042662917
3.2,1,0.5,1.060433198
3.2,1,0.6,1.081899391
3.2,1,0.7,1.106846579
3.2,1,0.8,1.13500669
3.2,1,0.9,1.1658973
3.2,1,1,1.198632312
3.2,1,1.1,1.068955599
3.2,1,1.2,1.055560372
3.2,1,1.3,1.036247309
3.2,1,1.4,1.020184976
3.2,1,1.5,1.007503005
3.2,1,1.6,0.998282415
3.2,1,1.7,0.992611334
3.2,1,1.8,0.990534675
3.2,1,1.9,0.992082006
3.2,1,2,0.997226035
3.2,1,2.1,1.005924404
3.2,1,2.2,1.018110024
3.2,1,2.3,1.033686239
3.2,1,2.4,1.052525978
3.2,1,2.5,1.06574353
3.2,1,2.6,1.203442313
3.2,1,2.7,1.170633104
3.2,1,2.8,1.139392262
3.2,1,2.9,1.110795783
3.2,1,3,1.085365605
3.2,1,3.1,1.063365821
3.2,1,3.2,1.045040627
3.2,1,3.3,1.030519371
3.2,1,3.4,1.019914342
3.2,1,3.5,1.013284672
3.2,1,3.6,1.010672716
3.3,1,0,1.014078094
3.3,1,0.1,1.016061509
3.3,1,0.2,1.027164879
3.3,1,0.3,1.037454357
3.3,1,0.4,1.051786284
3.3,1,0.5,1.070060591
3.3,1,0.6,1.092155893
3.3,1,0.7,1.117872625
3.3,1,0.8,1.146956926
3.3,1,0.9,1.178935756
3.3,1,1,1.212968787
3.3,1,1.1,1.069615126
3.3,1,1.2,1.054601214
3.3,1,1.3,1.035533484
3.3,1,1.4,1.019721033
3.3,1,1.5,1.007264495
3.3,1,1.6,0.998225275
3.3,1,1.7,0.992670748
3.3,1,1.8,0.990642417
3.3,1,1.9,0.99215137
3.3,1,2,0.997187088
3.3,1,2.1,1.005716027
3.3,1,2.2,1.017679625
3.3,1,2.3,1.033012782
3.3,1,2.4,1.051599228
3.3,1,2.5,1.066372924
3.3,1,2.6,1.218003652
3.3,1,2.7,1.183846392
3.3,1,2.8,1.151492029
3.3,1,2.9,1.121950608
3.3,1,3,1.095715919
3.3,1,3.1,1.073073664
3.3,1,3.2,1.054228809
3.3,1,3.3,1.039310984
3.3,1,3.4,1.028421392
3.3,1,3.5,1.016689481
3.3,1,3.6,1.014121305
3.4,1,0,1.006752509
3.4,1,0.1,1.008686743
3.4,1,0.2,1.014474379
3.4,1,0.3,1.024056572
3.4,1,0.4,1.037343773
3.4,1,0.5,1.054200665
3.4,1,0.6,1.102917275
3.4,1,0.7,1.129682428
3.4,1,0.8,1.159929146
3.4,1,0.9,1.19326882
3.4,1,1,1.22895408
3.4,1,1.1,1.071070919
3.4,1,1.2,1.05413386
3.4,1,1.3,1.035124407
3.4,1,1.4,1.019383309
3.4,1,1.5,1.007003811
3.4,1,1.6,0.99803026
3.4,1,1.7,0.992527755
3.4,1,1.8,0.99051705
3.4,1,1.9,0.992011221
3.4,1,2,0.99700515
3.4,1,2.1,1.005463588
3.4,1,2.2,1.017355263
3.4,1,2.3,1.032610243
3.4,1,2.4,1.051140686
3.4,1,2.5,1.067779536
3.4,1,2.6,1.234302221
3.4,1,2.7,1.198402899
3.4,1,2.8,1.164654716
3.4,1,2.9,1.133919322
3.4,1,3,1.106636782
3.4,1,3.1,1.056970964
3.4,1,3.2,1.039604075
3.4,1,3.3,1.025783851
3.4,1,3.4,1.01564902
3.4,1,3.5,1.009297374
3.4,1,3.6,1.006794866
3.5,1,0,1.000740576
3.5,1,0.1,1.002628757
3.5,1,0.2,1.008351578
3.5,1,0.3,1.017625896
3.5,1,0.4,1.030583618
3.5,1,0.5,1.047001015
3.5,1,0.6,1.066732821
3.5,1,0.7,1.089512951
3.5,1,0.8,1.115073614
3.5,1,0.9,1.143012839
3.5,1,1,1.245590087
3.5,1,1.1,1.07351913
3.5,1,1.2,1.051962821
3.5,1,1.3,1.035184389
3.5,1,1.4,1.019370232
3.5,1,1.5,1.006940986
3.5,1,1.6,0.997943555
3.5,1,1.7,0.992427121
3.5,1,1.8,0.990413288
3.5,1,1.9,0.99191087
3.5,1,2,0.996916171
3.5,1,2.1,1.005402468
3.5,1,2.2,1.017334795
3.5,1,2.3,1.032651464
3.5,1,2.4,1.498090684
3.5,1,2.5,1.070147865
3.5,1,2.6,1.251516452
3.5,1,2.7,1.14729067
3.5,1,2.8,1.119046413
3.5,1,2.9,1.093104248
3.5,1,3,1.069895425
3.5,1,3.1,1.049701666
3.5,1,3.2,1.032781379
3.5,1,3.3,1.019299731
3.5,1,3.4,1.00941734
3.5,1,3.5,1.003224322
3.5,1,3.6,1.000781797
3.6,1,0,0.996178182
3.6,1,0.1,0.998019457
3.6,1,0.2,1.003526226
3.6,1,0.3,1.012637937
3.6,1,0.4,1.025272149
3.6,1,0.5,1.041297241
3.6,1,0.6,1.060533549
3.6,1,0.7,1.082776391
3.6,1,0.8,1.107753998
3.6,1,0.9,1.135133478
3.6,1,1,1.164430989
3.6,1,1.1,1.077185476
3.6,1,1.2,1.055031329
3.6,1,1.3,1.036092377
3.6,1,1.4,1.020127552
3.6,1,1.5,1.007584878
3.6,1,1.6,0.998504153
3.6,1,1.7,0.99293996
3.6,1,1.8,0.990908787
3.6,1,1.9,0.992421719
3.6,1,2,0.997471083
3.6,1,2.1,1.006030156
3.6,1,2.2,1.018069656
3.6,1,2.3,1.033532444
3.6,1,2.4,1.052052085
3.6,1,2.5,1.073728359
3.6,1,2.6,1.16884641
3.6,1,2.7,1.13934166
3.6,1,2.8,1.111642651
3.6,1,2.9,1.086288659
3.6,1,3,1.06363418
3.6,1,3.1,1.043923979
3.6,1,3.2,1.027421014
3.6,1,3.3,1.014276521
3.6,1,3.4,1.004641453
3.6,1,3.5,0.998599671
3.6,1,3.6,0.996217697
3.7,1,0,0.99305623
3.7,1,0.1,0.994852589
3.7,1,0.2,1.000220345
3.7,1,0.3,1.009110887
3.7,1,0.4,1.021430971
3.7,1,0.5,1.037062905
3.7,1,0.6,1.055851758
3.7,1,0.7,1.077597965
3.7,1,0.8,1.10208519
3.7,1,0.9,1.129025744
3.7,1,1,1.158041249
3.7,1,1.1,1.082296244
3.7,1,1.2,1.059495646
3.7,1,1.3,1.03829497
3.7,1,1.4,1.022151618
3.7,1,1.5,1.009469363
3.7,1,1.6,1.000289994
3.7,1,1.7,0.994664681
3.7,1,1.8,0.992609912
3.7,1,1.9,0.994136775
3.7,1,2,0.999241857
3.7,1,2.1,1.007895879
3.7,1,2.2,1.020738183
3.7,1,2.3,1.035706041
3.7,1,2.4,1.056420316
3.7,1,2.5,1.078740482
3.7,1,2.6,1.162428527
3.7,1,2.7,1.133176786
3.7,1,2.8,1.105901636
3.7,1,2.9,1.081030634
3.7,1,3,1.058869379
3.7,1,3.1,1.039629092
3.7,1,3.2,1.023528097
3.7,1,3.3,1.010710241
3.7,1,3.4,1.001310555
3.7,1,3.5,0.995418589
3.7,1,3.6,0.993096882
3.8,1,0,0.991242814
3.8,1,0.1,0.992994542
3.8,1,0.2,0.998229255
3.8,1,0.3,1.006896069
3.8,1,0.4,1.018922209
3.8,1,0.5,1.034188844
3.8,1,0.6,1.052567767
3.8,1,0.7,1.073886134
3.8,1,0.8,1.097973947
3.8,1,0.9,1.124595255
3.8,1,1,1.153488237
3.8,1,1.1,1.089011483
3.8,1,1.2,1.066281386
3.8,1,1.3,1.045428952
3.8,1,1.4,1.025875105
3.8,1,1.5,1.013051847
3.8,1,1.6,1.003772696
3.8,1,1.7,0.998081146
3.8,1,1.8,0.996002498
3.8,1,1.9,0.997547554
3.8,1,2,1.002709493
3.8,1,2.1,1.011462159
3.8,1,2.2,1.02377343
3.8,1,2.3,1.042761278
3.8,1,2.4,1.062369138
3.8,1,2.5,1.085358498
3.8,1,2.6,1.157886601
3.8,1,2.7,1.128710194
3.8,1,2.8,1.101735811
3.8,1,2.9,1.077257967
3.8,1,3,1.055523131
3.8,1,3.1,1.036706704
3.8,1,3.2,1.020970723
3.8,1,3.3,1.008458183
3.8,1,3.4,0.999298144
3.8,1,3.5,0.993547464
3.8,1,3.6,0.991280908
3.9,1,0,0.990488338
3.9,1,0.1,0.992197423
3.9,1,0.2,0.99730876
3.9,1,0.3,1.005783401
3.9,1,0.4,1.017540613
3.9,1,0.5,1.032486013
3.9,1,0.6,1.050517546
3.9,1,0.7,1.071501886
3.9,1,0.8,1.095288079
3.9,1,0.9,1.12172091
3.9,1,1,1.150618724
3.9,1,1.1,1.181591775
3.9,1,1.2,1.0732448
3.9,1,1.3,1.052555258
3.9,1,1.4,1.031611855
3.9,1,1.5,1.018664368
3.9,1,1.6,1.009292826
3.9,1,1.7,1.00354044
3.9,1,1.8,1.001441892
3.9,1,1.9,1.003001731
3.9,1,2,1.00822081
3.9,1,2.1,1.017059328
3.9,1,2.2,1.029490281
3.9,1,2.3,1.049811113
3.9,1,2.4,1.069990374
3.9,1,2.5,1.186276409
3.9,1,2.6,1.155046938
3.9,1,2.7,1.125821919
3.9,1,2.8,1.099013556
3.9,1,2.9,1.074823118
3.9,1,3,1.053425436
3.9,1,3.1,1.034945595
3.9,1,3.2,1.01953881
3.9,1,3.3,1.007300883
3.9,1,3.4,0.998346947
3.9,1,3.5,0.992739543
3.9,1,3.6,0.990524726
4,1,0,0.990424375
4,1,0.1,0.992101053
4,1,0.2,0.997111755
4,1,0.3,1.005426347
4,1,0.4,1.016974613
4,1,0.5,1.031691169
4,1,0.6,1.049488456
4,1,0.7,1.070252764
4,1,0.8,1.093885447
4,1,0.9,1.12025204
4,1,1,1.149257596
4,1,1.1,1.180694591
4,1,1.2,1.076181403
4,1,1.3,1.056306036
4,1,1.4,1.043714181
4,1,1.5,1.029868656
4,1,1.6,2.86095098
4,1,1.7,1.011274819
4,1,1.8,1.009155803
4,1,1.9,1.010731562
4,1,2,1.015994419
4,1,2.1,1.028153317
4,1,2.2,1.04144734
4,1,2.3,1.053503613
4,1,2.4,1.219032742
4,1,2.5,1.185506581
4,1,2.6,1.153730442
4,1,2.7,1.124358166
4,1,2.8,1.097592445
4,1,2.9,1.073549263
4,1,3,1.052358537
4,1,3.1,1.034116922
4,1,3.2,1.01894552
4,1,3.3,1.006918243
4,1,3.4,0.998132885
4,1,3.5,0.992627822
4,1,3.6,0.990461331
4.1,1,0,0.990405613
4.1,1,0.1,0.99208826
4.1,1,0.2,0.997112607
4.1,1,0.3,1.005447668
4.1,1,0.4,1.017027773
4.1,1,0.5,1.031774747
4.1,1,0.6,1.049601884
4.1,1,0.7,1.070391776
4.1,1,0.8,1.094039241
4.1,1,0.9,1.120415217
4.1,1,1,1.149404284
4.1,1,1.1,1.180757701
4.1,1,1.2,1.074723904
4.1,1,1.3,1.05969521
4.1,1,1.4,1.04217083
4.1,1,1.5,1.02838671
4.1,1,1.6,1.015560041
4.1,1,1.7,1.009766719
4.1,1,1.8,1.007652536
4.1,1,1.9,1.009228863
4.1,1,2,1.014480633
4.1,1,2.1,1.023392212
4.1,1,2.2,1.039912802
4.1,1,2.3,1.056885965
4.1,1,2.4,1.071457538
4.1,1,2.5,1.185549508
4.1,1,2.6,1.153849839
4.1,1,2.7,1.124519921
4.1,1,2.8,1.097751357
4.1,1,2.9,1.073693108
4.1,1,3,1.052478787
4.1,1,3.1,1.034209028
4.1,1,3.2,1.019003513
4.1,1,3.3,1.00694923
4.1,1,3.4,0.998130042
4.1,1,3.5,0.992619862
4.1,1,3.6,0.990443706
4.2,1,0,0.990558555
4.2,1,0.1,0.992273894
4.2,1,0.2,0.997404846
4.2,1,0.3,1.005905641
4.2,1,0.4,1.0177072
4.2,1,0.5,1.032708035
4.2,1,0.6,1.050796708
4.2,1,0.7,1.071822268
4.2,1,0.8,1.095655368
4.2,1,0.9,1.122120038
4.2,1,1,1.151001932
4.2,1,1.1,1.181886857
4.2,1,1.2,1.071792988
4.2,1,1.3,1.05120209
4.2,1,1.4,1.030467348
4.2,1,1.5,1.017541181
4.2,1,1.6,1.008179021
4.2,1,1.7,1.002439143
4.2,1,1.8,1.000342017
4.2,1,1.9,1.001901287
4.2,1,2,1.007108994
4.2,1,2.1,1.015935858
4.2,1,2.2,1.028347195
4.2,1,2.3,1.048471306
4.2,1,2.4,1.068550501
4.2,1,2.5,1.186532829
4.2,1,2.6,1.155423324
4.2,1,2.7,1.130803056
4.2,1,2.8,1.099386245
4.2,1,2.9,1.075156577
4.2,1,3,1.05370602
4.2,1,3.1,1.035177567
4.2,1,3.2,1.019720464
4.2,1,3.3,1.007435631
4.2,1,3.4,0.998446444
4.2,1,3.5,0.992818289
4.2,1,3.6,0.990596648
4.3,1,0,0.991471943
4.3,1,0.1,0.993231346
4.3,1,0.2,0.998491076
4.3,1,0.3,1.007194278
4.3,1,0.4,1.019269882
4.3,1,0.5,1.03460247
4.3,1,0.6,1.053042797
4.3,1,0.7,1.074426833
4.3,1,0.8,1.098575482
4.3,1,0.9,1.125246823
4.3,1,1,1.154146627
4.3,1,1.1,1.087730806
4.3,1,1.2,1.06436961
4.3,1,1.3,1.044368591
4.3,1,1.4,1.025093622
4.3,1,1.5,1.012292822
4.3,1,1.6,1.003031296
4.3,1,1.7,0.997350833
4.3,1,1.8,0.995278155
4.3,1,1.9,0.996820369
4.3,1,2,1.00197122
4.3,1,2.1,1.011052229
4.3,1,2.2,1.023001897
4.3,1,2.3,1.038770285
4.3,1,2.4,1.061816216
4.3,1,2.5,1.084095162
4.3,1,2.6,1.158548687
4.3,1,2.7,1.12937029
4.3,1,2.8,1.102354971
4.3,1,2.9,1.077812027
4.3,1,3,1.056009533
4.3,1,3.1,1.037117487
4.3,1,3.2,1.021323229
4.3,1,3.3,1.008764067
4.3,1,3.4,0.999555701
4.3,1,3.5,0.993787964
4.3,1,3.6,0.991510321
4.4,1,0,0.993497715
4.4,1,0.1,0.995304309
4.4,1,0.2,1.000694523
4.4,1,0.3,1.009619178
4.4,1,0.4,1.022000666
4.4,1,0.5,1.03768974
4.4,1,0.6,1.056556201
4.4,1,0.7,1.078380869
4.4,1,0.8,1.105615083
4.4,1,0.9,1.129963296
4.4,1,1,1.159015473
4.4,1,1.1,1.08130013
4.4,1,1.2,1.058612107
4.4,1,1.3,1.037802315
4.4,1,1.4,1.021690233
4.4,1,1.5,1.009032426
4.4,1,1.6,0.999873809
4.4,1,1.7,0.994255035
4.4,1,1.8,0.992205099
4.4,1,1.9,0.993733383
4.4,1,2,0.99882482
4.4,1,2.1,1.007462922
4.4,1,2.2,1.019615565
4.4,1,2.3,1.035218219
4.4,1,2.4,1.055559519
4.4,1,2.5,1.077761141
4.4,1,2.6,1.163416681
4.4,1,2.7,1.134115759
4.4,1,2.8,1.106778352
4.4,1,2.9,1.081828605
4.4,1,3,1.05958491
4.4,1,3.1,1.040272984
4.4,1,3.2,1.024102057
4.4,1,3.3,1.011226207
4.4,1,3.4,1.001788144
4.4,1,3.5,0.995870592
4.4,1,3.6,0.993537515
4.5,1,0,0.996861873
4.5,1,0.1,0.998711393
4.5,1,0.2,1.004240335
4.5,1,0.3,1.013394688
4.5,1,0.4,1.026090873
4.5,1,0.5,1.042175947
4.5,1,0.6,1.061496118
4.5,1,0.7,1.083823391
4.5,1,0.8,1.108899074
4.5,1,0.9,1.13636867
4.5,1,1,1.165733839
4.5,1,1.1,1.076452321
4.5,1,1.2,1.054408189
4.5,1,1.3,1.035854719
4.5,1,1.4,1.019921449
4.5,1,1.5,1.007397538
4.5,1,1.6,0.998335007
4.5,1,1.7,0.992780764
4.5,1,1.8,0.990753286
4.5,1,1.9,0.992260533
4.5,1,2,0.997300232
4.5,1,2.1,1.005846227
4.5,1,2.2,1.017870945
4.5,1,2.3,1.033301041
4.5,1,2.4,1.051439748
4.5,1,2.5,1.073011976
4.5,1,2.6,1.170150398
4.5,1,2.7,1.140585949
4.5,1,2.8,1.112801372
4.5,1,2.9,1.087345892
4.5,1,3,1.064596464
4.5,1,3.1,1.044815478
4.5,1,3.2,1.028241443
4.5,1,3.3,1.015040379
4.5,1,3.4,1.005361247
4.5,1,3.5,0.999295017
4.5,1,3.6,0.996901672
4.6,1,0,1.001678697
4.6,1,0.1,1.003583935
4.6,1,0.2,1.009246773
4.6,1,0.3,1.018630254
4.6,1,0.4,1.031642273
4.6,1,0.5,1.048143248
4.6,1,0.6,1.067956927
4.6,1,0.7,1.090844798
4.6,1,0.8,1.117302361
4.6,1,0.9,1.144553916
4.6,1,1,1.242785675
4.6,1,1.1,1.073010839
4.6,1,1.2,1.051557723
4.6,1,1.3,1.035132651
4.6,1,1.4,1.01933356
4.6,1,1.5,1.006919665
4.6,1,1.6,0.997933321
4.6,1,1.7,0.992421719
4.6,1,1.8,0.990407034
4.6,1,1.9,0.991903479
4.6,1,2,0.996901388
4.6,1,2.1,1.005377451
4.6,1,2.2,1.017296986
4.6,1,2.3,1.032602283
4.6,1,2.4,1.051205786
4.6,1,2.5,1.069658052
4.6,1,2.6,1.248457325
4.6,1,2.7,1.148850225
4.6,1,2.8,1.120493393
4.6,1,2.9,1.095167545
4.6,1,3,1.07113943
4.6,1,3.1,1.050856976
4.6,1,3.2,1.033853395
4.6,1,3.3,1.020318303
4.6,1,3.4,1.010392417
4.6,1,3.5,1.004172392
4.6,1,3.6,1.001719349
4.7,1,0,1.007935678
4.7,1,0.1,1.009876735
4.7,1,0.2,1.015688535
4.7,1,0.3,1.025309958
4.7,1,0.4,1.038662827
4.7,1,0.5,1.078402759
4.7,1,0.6,1.101161568
4.7,1,0.7,1.127659783
4.7,1,0.8,1.15766259
4.7,1,0.9,1.190730777
4.7,1,1,1.226099634
4.7,1,1.1,1.070752526
4.7,1,1.2,1.054174796
4.7,1,1.3,1.035169891
4.7,1,1.4,1.019432205
4.7,1,1.5,1.007043895
4.7,1,1.6,0.998067501
4.7,1,1.7,0.992562438
4.7,1,1.8,0.990553153
4.7,1,1.9,0.992045334
4.7,1,2,0.997040116
4.7,1,2.1,1.005503955
4.7,1,2.2,1.017407854
4.7,1,2.3,1.032648621
4.7,1,2.4,1.051197826
4.7,1,2.5,1.067474789
4.7,1,2.6,1.231375284
4.7,1,2.7,1.195820224
4.7,1,2.8,1.16235234
4.7,1,2.9,1.131860858
4.7,1,3,1.10483161
4.7,1,3.1,1.081510497
4.7,1,3.2,1.040930237
4.7,1,3.3,1.02704207
4.7,1,3.4,1.016866019
4.7,1,3.5,1.01049163
4.7,1,3.6,1.007975193
4.8,1,0,1.015453721
4.8,1,0.1,1.017447938
4.8,1,0.2,1.02563432
4.8,1,0.3,1.035875756
4.8,1,0.4,1.050138318
4.8,1,0.5,1.068319667
4.8,1,0.6,1.090307227
4.8,1,0.7,1.115883241
4.8,1,0.8,1.144793279
4.8,1,0.9,1.176580789
4.8,1,1,1.210347166
4.8,1,1.1,1.069443422
4.8,1,1.2,1.05473312
4.8,1,1.3,1.035642079
4.8,1,1.4,1.019789544
